row_order,subgroup,category,required_percent,minimum_bout_minutes,n,difference_hours,se_hours,df,lower_95,upper_95,p_value,mean_sedentary_hours,primary_n,primary_days,bmi_missing,policy,primary_days_md5
10,BMI,Overweight,70,30,2899,-0.05628841130071685,0.0025228178355353723,32,-0.061427223069394694,-0.05114959953203901,4.519827199767284e-21,9.479201062604833,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,70,45,2899,0.21642251002032598,0.005799925918199079,32,0.20460844752794782,0.22823657251270413,5.956143486721537e-28,9.751911983925842,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,70,60,2899,0.45322424500835823,0.007946972472782985,32,0.43703679179898697,0.4694116982177295,9.26353170661183e-34,9.988713718913889,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,80,20,2899,-0.21404071137312702,0.004655958476257443,32,-0.2235245884391815,-0.20455683430707255,8.461014050664617e-31,9.32144876253242,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,80,30,2899,0,0,32,0,0,NA,9.535489473905548,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,80,45,2899,0.25823570271779533,0.005916767885901094,32,0.24618364092548947,0.2702877645101012,4.347072733831503e-30,9.79372517662332,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,80,60,2899,0.4847982570033965,0.00889421124963811,32,0.4666813415452307,0.5029151724615624,3.886901919689923e-33,10.020287730908924,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,90,20,2899,0.14851830115931453,0.006581267184009503,32,0.1351126985899858,0.16192390372864324,3.2084204223344832e-21,9.684007775064831,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,90,30,2899,0.43916295434012687,0.010296876219855224,32,0.41818890383442237,0.46013700484583137,8.980711334112252e-30,9.974652428245648,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,90,45,2899,0.7658862953458644,0.015545968718869553,32,0.7342201933060113,0.7975523973857175,9.517981065412649e-32,10.301375769251408,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,90,60,2899,1.059958227763543,0.020483473688754417,32,1.0182347572170316,1.1016816983100546,2.0133894118247743e-32,10.595447701669087,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,70,20,3407,-0.30289114051009686,0.007715639782098095,32,-0.3186073844483797,-0.287174896571814,1.2147685186275274e-28,9.933792249962734,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,70,30,3407,-0.06666576711073635,0.0029382344895881453,32,-0.07265075491348291,-0.060680779307989784,2.7258775464890223e-21,10.170017623362087,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,70,45,3407,0.2355237047595572,0.006458455833732922,32,0.2223682607245622,0.2486791487945522,1.22184612620574e-27,10.472207095232399,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,70,60,3407,0.5108386689184959,0.010914060565913038,32,0.48860745503924463,0.5330698827977473,4.797926201017192e-31,10.74752205939133,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,80,20,3407,-0.23684109069501486,0.006016076799828511,32,-0.2490954381254023,-0.2245867432646274,1.1115735389355608e-28,9.999842299777844,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,80,30,3407,0,0,32,0,0,NA,10.236683390472859,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,80,45,3407,0.2862154697743942,0.006898284754817864,32,0.2721641235446232,0.3002668160041652,2.1364379693154245e-29,10.522898860247242,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,80,60,3407,0.5476332326947454,0.01198448407515676,32,0.523221637477892,0.5720448279115988,1.0231553437561079e-30,10.784316623167578,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,90,20,3407,0.16591321370555687,0.006522549867215276,32,0.1526272143966448,0.17919921301446892,8.471496597142639e-23,10.402596604178406,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,90,30,3407,0.48876184651988425,0.010175210557243056,32,0.4680356208591086,0.5094880721806598,2.117156020555438e-31,10.725445236992718,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,90,45,3407,0.8613186017928689,0.016493651792482043,32,0.8277221325013417,0.894915071084396,1.508649314433918e-32,11.098001992265687,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
11,BMI,Obesity,90,60,3407,1.1831780658522035,0.021405534237636834,32,1.1395764194289844,1.2267797122754227,2.496499133522114e-33,11.419861456325028,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,70,20,1135,-0.23343641884718114,0.010089689185843062,28,-0.2541042102339563,-0.21276862746040595,8.607262773392949e-20,8.744595863889943,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,70,30,1135,-0.04751645744207803,0.003911232042506365,28,-0.05552825309116647,-0.039504661792989594,1.1134389216107718e-12,8.930515825295057,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,70,45,1135,0.20141733496995284,0.00916268593676459,28,0.1826484236590574,0.2201862462808483,3.3538300651716645e-19,9.179449617707055,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,70,60,1135,0.43355022959054007,0.015469273118290995,28,0.4018628600566516,0.4652375991244285,4.9759829424853885e-22,9.411582512327657,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,80,20,1135,-0.18821340902500577,0.008576920809058725,28,-0.20578243486489392,-0.17064438318511763,3.512018086785609e-19,8.789818873712122,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,80,30,1135,0,0,28,0,0,NA,8.978032282737132,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,80,45,1135,0.23771889224370818,0.009987087810082451,28,0.21726127024779907,0.2581765142396173,4.0333795927952134e-20,9.215751174980822,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,80,60,1135,0.4578039805999885,0.01560403121706102,28,0.4258405716141648,0.48976738958581223,1.4392908879873235e-22,9.4358362633371,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,90,20,1135,0.18249336736083244,0.009798513393444527,28,0.1624220225467243,0.20256471217494057,2.6059802209337747e-17,9.160525650097947,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,90,30,1135,0.4694904867915969,0.014673752847428834,28,0.4394326666619853,0.49954830692120844,1.3604904451594116e-23,9.447522769528724,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,90,45,1135,0.8172300006405313,0.025480059622504894,28,0.7650364645364236,0.869423536744639,1.2729897990808327e-23,9.79526228337765,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
12,Race/ethnicity,Mexican American,90,60,1135,1.1198914617327385,0.03556507134241995,28,1.0470397155964681,1.1927432078690088,2.1025882851403325e-23,10.097923744469863,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,70,20,892,-0.24740740068405728,0.010054312192580158,30,-0.2679410455420174,-0.22687375582609712,1.9036373764808473e-21,8.963243052535617,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,70,30,892,-0.057379917872333076,0.004760306782946183,30,-0.06710176129868803,-0.04765807444597813,4.989348250260037e-13,9.153270535347326,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,70,45,892,0.18155824824842764,0.007801973922292474,30,0.1656244918021492,0.1974920046947061,9.374480520333017e-21,9.392208701468094,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,70,60,892,0.404866408793133,0.014088547822086715,30,0.37609375562680253,0.4336390619594635,2.1778024695451314e-23,9.61551686201279,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,80,20,892,-0.19291570779499348,0.006801826622528161,30,-0.2068068909587192,-0.17902452463126775,3.185942308883435e-23,9.017734745424686,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,80,30,892,0,0,30,0,0,NA,9.210650453219664,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,80,45,892,0.23114439713493062,0.009439556397693205,30,0.21186625110421967,0.2504225431656416,2.1903127335407864e-21,9.441794850354597,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,80,60,892,0.44565373884326126,0.015531441157355212,30,0.4139343043609313,0.4773731733255912,2.2758144822797785e-23,9.656304192062908,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,90,20,892,0.16044953119241442,0.013585656200359175,30,0.13270391973364276,0.1881951426511861,8.302046790084331e-13,9.37109998441207,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,90,30,892,0.4293322710380872,0.018458989872045417,30,0.3916339844512653,0.4670305576249091,9.514347966482412e-21,9.639982724257749,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,90,45,892,0.7553818267850795,0.028140846212191387,30,0.697910551668912,0.8128531019012469,1.5640732896401312e-22,9.966032280004724,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
13,Race/ethnicity,Other Hispanic,90,60,892,1.0405677731268557,0.037171327206239925,30,0.964653795409391,1.1164817508443203,4.651781230315722e-23,10.251218226346504,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,70,20,3720,-0.2803269577641986,0.006781653414057952,32,-0.29414073372708327,-0.2665131818013139,2.4026688798046865e-29,9.56204358166509,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,70,30,3720,-0.056921231084149954,0.001991179182360889,32,-0.06097713035350447,-0.052865331814795434,2.355384878207301e-24,9.785449308345123,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,70,45,3720,0.22993012400883947,0.006497211168985085,32,0.21669573793923236,0.24316451007844658,3.1217836209507275e-27,10.072300663438076,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,70,60,3720,0.47822260616228257,0.011592434677100168,32,0.4546095894366141,0.501835622887951,2.559508049239477e-29,10.320593145591554,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,80,20,3720,-0.22225471152374915,0.005231494186172789,32,-0.23291091646768217,-0.21159850657981613,1.0153981688542607e-29,9.620115827905542,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,80,30,3720,0,0,32,0,0,NA,9.842370539429277,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,80,45,3720,0.27288292767881644,0.006972790389733981,32,0.25867981843700916,0.28708603692062373,1.3386809970234336e-28,10.115253467108085,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,80,60,3720,0.5093372547038462,0.012594752334218971,32,0.4836825837216536,0.5349919256860387,4.7816094729073436e-29,10.35170779413311,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,90,20,3720,0.1326970315061224,0.0062809554364656826,32,0.11990314394879845,0.14549091906344633,2.326118152680113e-20,9.97506757093539,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,90,30,3720,0.42605891689167846,0.010681441461005216,32,0.40430153262353974,0.4478163011598172,7.365394001272009e-29,10.268429456320955,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,90,45,3720,0.7554191701064724,0.01808892446449275,32,0.718573236717416,0.7922651034955288,1.7415491796812074e-29,10.597789709535734,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
14,Race/ethnicity,NH White,90,60,3720,1.0430362858461804,0.023250569583955962,32,0.9956764254061812,1.0903961462861795,1.8292294020676573e-30,10.88540682527547,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,70,20,2217,-0.28688120943067946,0.007387177390348406,31,-0.30194745704921055,-0.27181496181214837,7.415106919756697e-28,9.990005104501918,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,70,30,2217,-0.06761766729643856,0.0030955947090216553,31,-0.0739311743300818,-0.06130416026279532,2.1834232541920777e-20,10.209268646636163,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,70,45,2217,0.22244519676644073,0.005240150164015213,31,0.21175784004579537,0.23313255348708609,4.9347490088541876e-29,10.49933151069903,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,70,60,2217,0.5052379852288884,0.010726325661348329,31,0.48336149981214166,0.5271144706456352,2.0601192253882643e-30,10.782124299161499,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,80,20,2217,-0.2247463364470293,0.005277006579630572,31,-0.23550886232290816,-0.21398381057115043,4.4646899646792846e-29,10.052139977485588,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,80,30,2217,0,0,31,0,0,NA,10.276886313932591,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,80,45,2217,0.27601270773531367,0.006230014061030197,31,0.2633065102866039,0.28871890518402343,1.3394679211932376e-29,10.552899021667912,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,80,60,2217,0.545335266470006,0.01231848926974396,31,0.5202115419650732,0.5704589909749387,1.3712843801056633e-29,10.8222215804026,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,90,20,2217,0.23120923861476758,0.009478392585370822,31,0.21187792948667977,0.2505405477428554,8.549735602295357e-22,10.508095552547365,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,90,30,2217,0.5702408273846848,0.015712019360431928,31,0.5381959526290432,0.6022857021403265,5.786292713261247e-27,10.84712714131727,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,90,45,2217,0.9746114483601652,0.021922015573429543,31,0.9299012028260442,1.0193216938942862,1.2044696949151362e-29,11.25149776229275,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
15,Race/ethnicity,NH Black,90,60,2217,1.3346308576376031,0.027569682905523533,31,1.2784021186389027,1.3908595966363035,8.918035750623527e-31,11.611517171570199,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,70,20,1072,-0.2917944434063544,0.007538551624103154,32,-0.30714997057088544,-0.2764389162418234,1.8905407680894776e-28,9.556633002281734,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,70,30,1072,-0.06740070179593617,0.0028578831984827735,32,-0.07322201937464014,-0.061579384217232205,8.457696970866969e-22,9.78102674389217,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,70,45,1072,0.2239200540255647,0.0076516889688103135,32,0.20833407363120912,0.23950603441992027,1.1434236802733025e-24,10.072347499713654,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,70,60,1072,0.494521296800484,0.0127189212694421,32,0.4686137019739135,0.5204288916270545,1.6427993454083105e-28,10.342948742488582,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,80,20,1072,-0.22679084185526097,0.006507484082062418,32,-0.24004615316404976,-0.21353553054647217,5.037112860859588e-27,9.62163660383283,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,80,30,1072,0,0,32,0,0,NA,9.848427445688118,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,80,45,1072,0.27402772267430536,0.007568277915036601,32,0.2586116450365946,0.2894438003120161,1.5282836038562947e-27,10.122455168362393,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,80,60,1072,0.5303874536319428,0.013207127484629919,32,0.5034854152871718,0.5572894919767138,5.953125797745117e-29,10.378814899320034,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,90,20,1072,0.20635655069939846,0.014180669116129937,32,0.1774714729441785,0.2352416284546184,1.1631450905858153e-15,10.054783996387492,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,90,30,1072,0.535460945084417,0.02002203173883457,32,0.49467740103176844,0.5762444891370656,1.8286746347211965e-23,10.383888390772528,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,90,45,1072,0.9203510737254075,0.029794437583629232,32,0.8596617903616722,0.9810403570891427,2.1463986729154305e-25,10.76877851941352,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
16,Race/ethnicity,NH Asian,90,60,1072,1.2561951482929876,0.036510164789611506,32,1.181826376257805,1.3305639203281703,7.514428408903566e-27,11.104622593981086,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,70,20,272,-0.27208927394576515,0.017969837418650072,29,-0.3088417180986937,-0.2353368297928366,2.6361378405506883e-15,10.010933495729905,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,70,30,272,-0.06545659022822163,0.012841618263043192,29,-0.09172064855275025,-0.03919253190369301,1.935900873100756e-5,10.217566179447445,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,70,45,272,0.20109863952230903,0.015763869174955626,29,0.16885790701098777,0.23333937203363028,2.0211590990936672e-13,10.484121409197977,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,70,60,272,0.4742988941528274,0.030091119716286308,29,0.4127556441441148,0.53584214416154,9.291621110846462e-16,10.757321663828494,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,80,20,272,-0.20968481780902098,0.013478315395808734,29,-0.23725106798254258,-0.18211856763549938,1.3062047345770054e-15,10.073337951866645,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,80,30,272,0,0,29,0,0,NA,10.283022769675673,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,80,45,272,0.2524917499489287,0.017933227072756637,29,0.21581418236063013,0.2891693175372273,1.7003339271211378e-14,10.535514519624597,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,80,60,272,0.5210024781934616,0.034942062047152715,29,0.44953793713738466,0.5924670192495385,3.919580987712937e-15,10.804025247869129,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,90,20,272,0.14494441023062796,0.02713818265792746,29,0.08944059462502303,0.2004482258362329,9.834616809713764e-6,10.427967179906291,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,90,30,272,0.4371014500330057,0.03522327322855527,29,0.36506176753302516,0.5091411325329862,3.992853756362522e-13,10.72012421970867,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,90,45,272,0.7867629736554883,0.05299624822532423,29,0.6783734758632325,0.8951524714477441,4.384979583801493e-15,11.069785743331161,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
17,Race/ethnicity,Other/Multi,90,60,272,1.090599370676559,0.06267615800766607,29,0.9624122344642874,1.2187865068888308,6.886350233620391e-17,11.373622140352234,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
