"","ID","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23","Hour_24"
"13972",68767,0.944057142857143,0.995242857142857,0.977771428571429,0.943257142857143,0.9504,0.9865,0.927771428571429,0.893642857142857,0.868257142857143,0.746428571428571,0.684914285714286,0.644842857142857,0.659514285714286,0.704771428571429,0.805171428571429,0.582542857142857,0.6508,0.821428571428571,0.809914285714286,0.930557142857143,0.990871428571429,0.9623,0.869842857142857,0.793071428571429
"13973",68768,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.496428571428571,0.491271428571429,0.464685714285714,0.428571428571429,0.445242857142857,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429
"13974",68769,0.975,0.914271428571429,0.965871428571429,0.9734,0.943257142857143,0.757142857142857,0.609542857142857,0.232514285714286,0.2639,0.244457142857143,0.4647,0.693657142857143,0.469057142857143,0.392471428571429,0.348428571428571,0.352771428571429,0.355957142857143,0.451185714285714,0.560314285714286,0.427,0.5996,0.6246,0.831371428571429,0.877057142857143
"13975",68771,0.794842857142857,0.861114285714286,0.913485714285714,0.8254,0.892471428571429,0.892442857142857,0.684128571428571,0.3734,0.481742857142857,0.305957142857143,0.229771428571429,0.410314285714286,0.363885714285714,0.480557142857143,0.292085714285714,0.321428571428571,0.449214285714286,0.392057142857143,0.461114285714286,0.426971428571429,0.267857142857143,0.303971428571429,0.418242857142857,0.516028571428571
"13976",68773,0.992857142857143,0.939685714285714,0.953157142857143,0.935714285714286,0.913485714285714,0.817842857142857,0.275785714285714,0.4258,0.782114285714286,0.649585714285714,0.669828571428571,0.509928571428572,0.339671428571429,0.726585714285714,0.610714285714286,0.675,0.440085714285714,0.288085714285714,0.409514285714286,0.278971428571429,0.392857142857143,0.453157142857143,0.595242857142857,0.909528571428571
"13977",68774,0.557142857142857,0.6222,0.820628571428571,0.872228571428571,0.926985714285714,0.765071428571429,0.855957142857143,0.829357142857143,0.825,0.6349,0.592071428571429,0.6869,0.322614285714286,0.203971428571429,0.266285714285714,0.3766,0.468642857142857,0.409928571428571,0.276971428571429,0.223414285714286,0.4865,0.473414285714286,0.432942857142857,0.496114285714286
"13978",68775,0.393657142857143,0.425,0.557528571428571,0.694828571428571,0.7016,0.852785714285714,0.857142857142857,0.932528571428571,0.859114285714286,0.933728571428571,0.869457142857143,0.793642857142857,0.853557142857143,0.742857142857143,0.492857142857143,0.4254,0.468657142857143,0.447228571428571,0.487714285714286,0.404757142857143,0.315871428571429,0.573428571428571,0.607928571428571,0.5199
"13979",68777,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.659128571428571,0.634528571428571,0.593257142857143,0.626585714285714,0.547628571428571,0.4873,0.5381,0.571428571428571,0.707142857142857,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.730957142857143,0.714285714285714,0.714285714285714
"13980",68779,0.853557142857143,0.871028571428571,0.893257142857143,0.865471428571429,0.831728571428571,0.742842857142857,0.324585714285714,0.485714285714286,0.582528571428571,0.4647,0.392471428571429,0.318642857142857,0.253571428571429,0.2968,0.244057142857143,0.178571428571429,0.340071428571429,0.4873,0.384928571428571,0.390071428571429,0.371028571428571,0.4754,0.700014285714286,0.769271428571429
"13981",68781,0.411514285714286,0.588871428571429,0.724614285714286,0.743257142857143,0.857528571428571,0.922614285714286,0.893657142857143,0.95,0.855942857142857,0.766671428571429,0.6238,0.543628571428571,0.257528571428571,0.252385714285714,0.342457142857143,0.292057142857143,0.263485714285714,0.192457142857143,0.231757142857143,0.151185714285714,0.178185714285714,0.136885714285714,0.0718428571428571,0.255414285714286
