cutoff,sleep_mean,diff
80.9,8.693016811796658,1.7403269592467288
81,8.686180531712642,1.7334906791627125
81.1,8.686180531712642,1.7334906791627125
81.2,8.686180531712642,1.7334906791627125
81.30000000000001,8.686180531712642,1.7334906791627125
81.4,8.686180531712642,1.7334906791627125
81.5,8.686180531712642,1.7334906791627125
81.6,8.686180531712642,1.7334906791627125
81.7,8.610421869545725,1.6577320169957952
81.80000000000001,8.610421869545725,1.6577320169957952
81.9,8.60403100900069,1.6513411564507612
82,8.60403100900069,1.6513411564507612
82.1,8.60403100900069,1.6513411564507612
82.2,8.60403100900069,1.6513411564507612
82.30000000000001,8.60403100900069,1.6513411564507612
82.4,8.60403100900069,1.6513411564507612
82.5,8.60403100900069,1.6513411564507612
82.6,8.523832227146082,1.5711423745961524
82.7,8.523832227146082,1.5711423745961524
82.80000000000001,8.516489911161388,1.5638000586114584
82.9,8.516489911161388,1.5638000586114584
83,8.516489911161388,1.5638000586114584
83.1,8.516489911161388,1.5638000586114584
83.2,8.516489911161388,1.5638000586114584
83.30000000000001,8.516489911161388,1.5638000586114584
83.4,8.430425413807841,1.4777355612579113
83.5,8.430425413807841,1.4777355612579113
83.6,8.430425413807841,1.4777355612579113
83.7,8.423195572298045,1.4705057197481155
83.80000000000001,8.423195572298045,1.4705057197481155
83.9,8.423195572298045,1.4705057197481155
84,8.423195572298045,1.4705057197481155
84.1,8.423195572298045,1.4705057197481155
84.2,8.328929068223092,1.376239215673162
84.30000000000001,8.328929068223092,1.376239215673162
84.4,8.328929068223092,1.376239215673162
84.5,8.328929068223092,1.376239215673162
84.6,8.320668249076071,1.3679783965261416
84.7,8.320668249076071,1.3679783965261416
84.80000000000001,8.320668249076071,1.3679783965261416
84.9,8.320668249076071,1.3679783965261416
85,8.320668249076071,1.3679783965261416
85.1,8.217904726979048,1.2652148744291187
85.2,8.217904726979048,1.2652148744291187
85.30000000000001,8.217904726979048,1.2652148744291187
85.4,8.217904726979048,1.2652148744291187
85.5,8.209281102795956,1.256591250246026
85.6,8.209281102795956,1.256591250246026
85.7,8.209281102795956,1.256591250246026
85.80000000000001,8.209281102795956,1.256591250246026
85.9,8.092767333483266,1.1400774809333365
86,8.092767333483266,1.1400774809333365
86.1,8.092767333483266,1.1400774809333365
86.2,8.092767333483266,1.1400774809333365
86.30000000000001,8.092767333483266,1.1400774809333365
86.4,8.082744373708039,1.130054521158109
86.5,8.082744373708039,1.130054521158109
86.6,8.082744373708039,1.130054521158109
86.7,7.954534983795318,1.0018451312453882
86.80000000000001,7.954534983795318,1.0018451312453882
86.9,7.954534983795318,1.0018451312453882
87,7.954534983795318,1.0018451312453882
87.1,7.954534983795318,1.0018451312453882
87.2,7.954534983795318,1.0018451312453882
87.30000000000001,7.9437666230563435,0.9910767705064139
87.4,7.9437666230563435,0.9910767705064139
87.5,7.9437666230563435,0.9910767705064139
87.6,7.8008918022947515,0.8482019497448219
87.7,7.8008918022947515,0.8482019497448219
87.80000000000001,7.8008918022947515,0.8482019497448219
87.9,7.8008918022947515,0.8482019497448219
88,7.8008918022947515,0.8482019497448219
88.1,7.8008918022947515,0.8482019497448219
88.2,7.789553784236115,0.8368639316861852
88.30000000000001,7.789553784236115,0.8368639316861852
88.4,7.622880031266875,0.6701901787169451
88.5,7.622880031266875,0.6701901787169451
88.6,7.622880031266875,0.6701901787169451
88.7,7.622880031266875,0.6701901787169451
88.80000000000001,7.622880031266875,0.6701901787169451
88.9,7.622880031266875,0.6701901787169451
89,7.622880031266875,0.6701901787169451
89.10000000000001,7.609734457950954,0.6570446054010244
89.2,7.4169926364927345,0.4643027839428049
89.3,7.4169926364927345,0.4643027839428049
89.4,7.4169926364927345,0.4643027839428049
89.5,7.4169926364927345,0.4643027839428049
89.60000000000001,7.4169926364927345,0.4643027839428049
89.7,7.4169926364927345,0.4643027839428049
89.8,7.4169926364927345,0.4643027839428049
89.9,7.4169926364927345,0.4643027839428049
90,7.4169926364927345,0.4643027839428049
90.10000000000001,7.18033294372318,0.22764309117325077
90.2,7.18033294372318,0.22764309117325077
90.3,7.18033294372318,0.22764309117325077
90.4,7.18033294372318,0.22764309117325077
90.5,7.18033294372318,0.22764309117325077
90.60000000000001,7.18033294372318,0.22764309117325077
90.7,7.18033294372318,0.22764309117325077
90.8,7.18033294372318,0.22764309117325077
90.9,6.91973883503087,0.03295101751905971
91,6.90244559927103,0.050244253278899365
91.10000000000001,6.90244559927103,0.050244253278899365
91.2,6.90244559927103,0.050244253278899365
91.3,6.90244559927103,0.050244253278899365
91.4,6.90244559927103,0.050244253278899365
91.5,6.90244559927103,0.050244253278899365
